Date,TCS.NS,RELIANCE.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS
2003-04-02 00:00:00+05:30,28.570850372314453,16.138452529907227,19.482791900634766,44.574954986572266,17.495399475097656
2003-04-03 00:00:00+05:30,28.570850372314453,16.321393966674805,19.766908645629883,46.323890686035156,17.685569763183594
2003-04-04 00:00:00+05:30,28.570850372314453,16.775876998901367,20.000885009765625,46.327667236328125,17.882293701171875
2003-04-07 00:00:00+05:30,28.570850372314453,17.158899307250977,20.556583404541016,47.273590087890625,18.21672248840332
2003-04-08 00:00:00+05:30,28.570850372314453,16.93023109436035,20.02595329284668,45.65138626098633,17.960981369018555
2003-04-09 00:00:00+05:30,28.570850372314453,16.48432159423828,19.603958129882812,44.78258514404297,17.357698440551758
2003-04-10 00:00:00+05:30,28.570850372314453,16.30710220336914,19.687517166137695,32.89434814453125,17.633108139038086
2003-04-11 00:00:00+05:30,28.570850372314453,16.741575241088867,20.02595329284668,28.618810653686523,17.18720054626465
2003-04-14 00:00:00+05:30,28.570850372314453,,20.02595329284668,28.618810653686523,
2003-04-15 00:00:00+05:30,28.570850372314453,16.138452529907227,20.142940521240234,30.844478607177734,17.567535400390625
2003-04-16 00:00:00+05:30,28.570850372314453,16.224206924438477,20.36020278930664,32.62200164794922,17.652782440185547
2003-04-17 00:00:00+05:30,28.570850372314453,15.901211738586426,20.648500442504883,31.962980270385742,17.495399475097656
2003-04-18 00:00:00+05:30,28.570850372314453,15.901211738586426,20.648500442504883,31.962980270385742,17.495399475097656
2003-04-21 00:00:00+05:30,28.570850372314453,15.966957092285156,20.48137664794922,31.630767822265625,17.397035598754883
2003-04-22 00:00:00+05:30,28.570850372314453,15.858331680297852,20.389453887939453,31.491634368896484,17.364248275756836
2003-04-23 00:00:00+05:30,28.570850372314453,15.50389575958252,19.812864303588867,31.095792770385742,17.108510971069336
2003-04-24 00:00:00+05:30,28.570850372314453,15.652532577514648,20.03430938720703,31.25596046447754,17.075721740722656
2003-04-25 00:00:00+05:30,28.570850372314453,15.332386016845703,20.431238174438477,31.385936737060547,17.318347930908203
2003-04-28 00:00:00+05:30,28.570850372314453,15.561059951782227,20.38527488708496,31.202037811279297,17.062602996826172
2003-04-29 00:00:00+05:30,28.570850372314453,15.598219871520996,20.47719383239746,30.92699432373047,17.049489974975586
2003-04-30 00:00:00+05:30,28.570850372314453,15.689687728881836,20.895963668823242,30.05604362487793,15.888816833496094
2003-05-01 00:00:00+05:30,28.570850372314453,15.689687728881836,20.895963668823242,30.05604362487793,15.888816833496094
2003-05-02 00:00:00+05:30,28.570850372314453,15.63252067565918,21.36971092224121,31.43230438232422,15.960947036743164
2003-05-05 00:00:00+05:30,28.570850372314453,15.466729164123535,21.166675567626953,31.779619216918945,15.842913627624512
2003-05-06 00:00:00+05:30,28.570850372314453,15.429572105407715,20.93825912475586,32.16144561767578,15.842913627624512
2003-05-07 00:00:00+05:30,28.570850372314453,15.180893898010254,20.79444122314453,32.61122512817383,15.888816833496094
2003-05-08 00:00:00+05:30,28.570850372314453,14.837886810302734,20.595630645751953,32.09674072265625,16.40029525756836
2003-05-09 00:00:00+05:30,28.570850372314453,14.923639297485352,20.790210723876953,31.56174659729004,16.374069213867188
2003-05-12 00:00:00+05:30,28.570850372314453,14.909345626831055,20.587173461914062,30.009653091430664,16.695384979248047
2003-05-13 00:00:00+05:30,28.570850372314453,14.963659286499023,20.705610275268555,31.00518798828125,16.54456329345703
2003-05-14 00:00:00+05:30,28.570850372314453,15.235199928283691,20.650623321533203,30.905960083007812,16.701946258544922
2003-05-15 00:00:00+05:30,28.570850372314453,15.283801078796387,21.065160751342773,31.102262496948242,17.180641174316406
2003-05-16 00:00:00+05:30,28.570850372314453,15.35811710357666,21.247047424316406,32.29356384277344,17.757699966430664
2003-05-19 00:00:00+05:30,28.570850372314453,15.383840560913086,21.022859573364258,30.10079574584961,18.105253219604492
2003-05-20 00:00:00+05:30,28.570850372314453,15.555343627929688,20.764829635620117,30.779760360717773,17.882293701171875
2003-05-21 00:00:00+05:30,28.570850372314453,15.538195610046387,20.87480926513672,30.074365615844727,18.203611373901367
2003-05-22 00:00:00+05:30,28.570850372314453,15.698264122009277,20.396825790405273,29.021656036376953,17.246217727661133
2003-05-23 00:00:00+05:30,28.570850372314453,15.953316688537598,20.557559967041016,28.172809600830078,17.246217727661133
2003-05-26 00:00:00+05:30,28.570850372314453,16.49640655517578,21.166675567626953,28.3976993560791,18.07246208190918
2003-05-27 00:00:00+05:30,28.570850372314453,16.55543327331543,20.756370544433594,28.17820167541504,17.849506378173828
2003-05-28 00:00:00+05:30,28.570850372314453,17.00112533569336,20.55333709716797,29.785602569580078,18.02655601501465
2003-05-29 00:00:00+05:30,28.570850372314453,17.331703186035156,20.8917293548584,30.03940200805664,17.92819595336914
2003-05-30 00:00:00+05:30,28.570850372314453,17.626861572265625,20.73522186279297,29.004669189453125,18.092132568359375
2003-06-02 00:00:00+05:30,28.570850372314453,17.38778305053711,20.599863052368164,30.48679542541504,18.059343338012695
2003-06-03 00:00:00+05:30,28.570850372314453,17.246109008789062,21.094770431518555,29.563255310058594,18.020000457763672
2003-06-04 00:00:00+05:30,28.570850372314453,17.747875213623047,21.310497283935547,29.978120803833008,18.564268112182617
