Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Cumulative_Return
2002-11-25 00:00:00+05:30,31.817759063860446,32.15268341131684,31.073483998039148,31.454925537109375,428920,0.0,0.0,-0.0017713530851953818,6.4546555676022965
2002-11-26 00:00:00+05:30,31.724718142568204,32.338745513164284,31.092085602671318,31.268850326538086,367496,0.0,0.0,-0.005915614403593672,5.824910873796996
2002-11-27 00:00:00+05:30,31.817761592227278,31.817761592227278,30.431549739817974,30.608314514160156,301128,0.0,0.0,-0.021124403535147884,3.58942275242784
2002-11-28 00:00:00+05:30,30.906027517425336,32.5434306172964,30.89672350997925,31.854976654052734,447680,0.0,0.0,0.04072952593700774,7.808570833222528
2002-11-29 00:00:00+05:30,31.85497665405273,31.85497665405273,31.85497665405273,31.854976654052734,0,0.0,0.0,0.0,7.808570833222528
2002-12-02 00:00:00+05:30,33.39934134035359,36.46947578111032,33.101630198303624,35.26933288574219,1388680,0.0,0.0,0.10718438970367483,19.363966702806866
2002-12-03 00:00:00+05:30,36.097338589950795,39.01861748532137,34.81346531185806,37.288177490234375,4082608,0.0,0.0,0.05724079361048284,26.196454885370812
2002-12-04 00:00:00+05:30,36.63692313354548,38.0975634541519,35.548423024079405,36.04150390625,2594928,0.0,0.0,-0.033433481277299615,21.977268073699175
2002-12-05 00:00:00+05:30,35.81823419474548,38.04175517821889,35.81823419474548,36.95325469970703,1720264,0.0,0.0,0.025297246081313673,25.062957040485912
2002-12-06 00:00:00+05:30,37.58589017250892,38.46041279185426,36.943953507201385,37.920814514160156,1139968,0.0,0.0,0.026183344939865183,28.33752358387649
2002-12-09 00:00:00+05:30,37.77196247061503,38.497629579450674,35.74381389727542,36.09734344482422,975768,0.0,0.0,-0.04808628434536999,22.166248932641587
2002-12-10 00:00:00+05:30,35.446111225078944,37.58590271635668,35.18561600529303,36.925357818603516,837808,0.0,0.0,0.02293837426138956,24.968544072768605
2002-12-11 00:00:00+05:30,37.958011822403854,40.18153204514437,37.77194313699991,38.66507339477539,3286400,0.0,0.0,0.04711438639858989,30.856360345882216
2002-12-12 00:00:00+05:30,38.702319161135144,40.19086989810188,38.702319161135144,38.981422424316406,2568024,0.0,0.0,0.008181777551824476,31.926997977473604
2002-12-13 00:00:00+05:30,39.44657683023131,39.94896191070407,38.9069785658687,39.139564514160156,1112288,0.0,0.0,0.004056857857118734,32.462207055784596
2002-12-16 00:00:00+05:30,39.63263052195897,39.94894672354649,37.232345583767,37.45562744140625,1231456,0.0,0.0,-0.043023909275860306,26.763165076936303
2002-12-17 00:00:00+05:30,38.162692882120375,38.162692882120375,36.39504016836491,36.76717758178711,855656,0.0,0.0,-0.01838041188059436,24.43320589153444
2002-12-18 00:00:00+05:30,37.17652960373374,37.753340913293265,36.171756845199546,36.422950744628906,618096,0.0,0.0,-0.009362340538445868,23.268219843687344
2002-12-19 00:00:00+05:30,37.15793186591557,40.4699564563903,36.748581150055564,39.50239944458008,3770256,0.0,0.0,0.0845469309046929,33.69016950955608
2002-12-20 00:00:00+05:30,40.0047752773546,40.897905711848495,39.07443166625333,39.82801055908203,2952072,0.0,0.0,0.008242818640897154,34.79215333089414
2002-12-23 00:00:00+05:30,40.004783107526166,40.014087113294934,38.1440955211296,38.41389465332031,1277744,0.0,0.0,-0.03550556218880119,30.00628214824166
2002-12-24 00:00:00+05:30,38.516237176174876,40.190856183834654,38.37668559220323,39.9954833984375,1729840,0.0,0.0,0.04117230911863512,35.35894098421355
2002-12-25 00:00:00+05:30,39.9954833984375,39.9954833984375,39.9954833984375,39.9954833984375,0,0.0,0.0,0.0,35.35894098421355
2002-12-26 00:00:00+05:30,40.302502838438684,41.642197618062106,39.632654029034704,41.13050842285156,2894448,0.0,0.0,0.028378830007050437,39.200269360338915
2002-12-27 00:00:00+05:30,41.4189002809764,41.58636100168563,40.03268597624009,40.20014953613281,956984,0.0,0.0,-0.022619678734675075,36.051603987627814
2002-12-30 00:00:00+05:30,40.19084552779322,42.96326845862038,39.26980588561799,42.53531265258789,4253744,0.0,0.0,0.05808841866013914,43.954626519444574
2002-12-31 00:00:00+05:30,42.81442434360355,45.46590426847535,41.67940373131813,44.740234375,9998480,0.0,0.0,0.051837440115253486,51.41686585095997
2003-01-01 00:00:00+05:30,44.647192467611255,46.126438345416595,44.647192467611255,45.46589660644531,6027072,0.0,0.0,0.016219455297507235,53.872764937918284
2003-01-02 00:00:00+05:30,45.79153619637373,46.83351984979061,43.102839566524835,43.3912467956543,5325328,0.0,0.0,-0.04563090064514219,46.851412089042796
2003-01-03 00:00:00+05:30,44.65650659515172,45.43799489273003,43.540093930272924,43.92153549194336,4198040,0.0,0.0,0.012221098388492724,48.646097644672096
2003-01-06 00:00:00+05:30,44.60069615359189,44.796068984914484,42.33065708854847,42.61906433105469,4121520,0.0,0.0,-0.02965449969588585,44.23807198727354
2003-01-07 00:00:00+05:30,43.16795128510145,43.54008879617991,41.72591842967241,42.1259651184082,2650800,0.0,0.0,-0.011569921123002813,42.569248871446796
2003-01-08 00:00:00+05:30,42.68416973816773,44.02386699770855,42.367853433792064,43.633121490478516,2648456,0.0,0.0,0.03577737311973683,47.67000208372119
2003-01-09 00:00:00+05:30,43.91223676897724,44.76815438404638,43.50288597710334,44.061092376708984,2630400,0.0,0.0,0.00980839489844576,49.1184077788126
2003-01-10 00:00:00+05:30,44.656515602369005,44.656515602369005,41.13051212576891,41.36309814453125,1702816,0.0,0.0,-0.06123303092693888,39.98743570351668
2003-01-13 00:00:00+05:30,41.846875922657176,42.237621575105216,40.37693339999045,41.78175354003906,2421496,0.0,0.0,0.010121470931528043,41.40431446476897
2003-01-14 00:00:00+05:30,42.21901176117114,43.6331358497583,42.051550968210556,42.33995819091797,2239360,0.0,0.0,0.013360010138013578,43.293477539577154
2003-01-15 00:00:00+05:30,42.68417364655172,43.633125485753446,42.44228652288198,43.186561584472656,2759760,0.0,0.0,0.019995376229168915,46.15868453416696
2003-01-16 00:00:00+05:30,43.51217480322265,44.80535194327333,42.8144170471683,43.80057907104492,2842656,0.0,0.0,0.014217790535864916,48.236738095871324
2003-01-17 00:00:00+05:30,43.2609749301617,43.91221541298134,42.62834245395304,42.81441116333008,1284144,0.0,0.0,-0.022514951368913905,44.89919514655634
2003-01-20 00:00:00+05:30,42.60974521829624,42.77720596339328,41.13980317831679,41.446815490722656,928872,0.0,0.0,-0.031942414608722824,40.2707649787148
2003-01-21 00:00:00+05:30,41.502635256807494,42.09805468899183,40.190850001424245,40.36761474609375,1147240,0.0,0.0,-0.026038206599261482,36.61836582036258
2003-01-22 00:00:00+05:30,40.7118437693843,41.493331965014164,40.24667188636845,40.54438018798828,1081352,0.0,0.0,0.004378892411809776,37.21660294576721
2003-01-23 00:00:00+05:30,40.00477982126498,40.544378041320186,38.53483788443617,39.05582809448242,1001872,0.0,0.0,-0.03671414106231319,32.178813229124906
2003-01-24 00:00:00+05:30,39.16747458212855,39.80010724018054,37.130022196643225,37.660316467285156,1436848,0.0,0.0,-0.03573120057322288,27.455905542104464
2003-01-27 00:00:00+05:30,35.72518913240374,37.19513067457426,34.44131628363116,35.03673553466797,916832,0.0,0.0,-0.06966433579750309,18.57677453904447
2003-01-28 00:00:00+05:30,35.82754749420016,37.77196585848736,34.42272750650326,37.483558654785156,2043224,0.0,0.0,0.0698359331364109,26.857694237284456
2003-01-29 00:00:00+05:30,37.604488213525165,38.144086348142665,36.13454367025752,36.422950744628906,1370440,0.0,0.0,-0.02829528327137243,23.268219843687344
2003-01-30 00:00:00+05:30,36.302016986772394,38.032454220372486,36.302016986772394,36.98116683959961,1203464,0.0,0.0,0.01532594376783214,25.15742164937247
2003-01-31 00:00:00+05:30,36.2833853380461,37.297458873247365,35.85542689186348,36.0880126953125,1083040,0.0,0.0,-0.02415159446323134,22.13467035763317
2003-02-03 00:00:00+05:30,36.329925806650856,39.055832036239416,36.190374235050406,38.841854095458984,1566808,0.0,0.0,0.07630903434325664,31.454649112456124
2003-02-04 00:00:00+05:30,38.88837622107103,39.80011213555637,37.22306115647448,37.62310791015625,1311144,0.0,0.0,-0.03137713720636259,27.329978550840337
2003-02-05 00:00:00+05:30,37.02769624037118,37.58590271635668,36.34854616359614,36.925357818603516,845080,0.0,0.0,-0.018545785563993222,24.968544072768605
2003-02-06 00:00:00+05:30,36.98116665842614,37.88360129494687,36.5625119415383,37.669620513916016,946624,0.0,0.0,0.02015586955091142,27.487393745066658
2003-02-07 00:00:00+05:30,37.31608958913424,38.63717605341853,36.88813088243442,37.306785583496094,1023440,0.0,0.0,-0.00963203041256766,26.259431291295176
2003-02-10 00:00:00+05:30,36.84160775286572,37.381205922663604,35.94847730011107,36.06942367553711,449688,0.0,0.0,-0.03316720775070936,22.07175850317038
2003-02-11 00:00:00+05:30,36.097345947794764,37.018385908007275,35.53913956715876,35.74381637573242,701960,0.0,0.0,-0.009027238769704016,20.96978759212462
2003-02-12 00:00:00+05:30,36.11594628421188,36.283407027125065,34.99953376030034,35.26933288574219,459064,0.0,0.0,-0.013274561535414953,19.363966702806866
2003-02-13 00:00:00+05:30,35.26933288574219,35.26933288574219,35.26933288574219,35.26933288574219,0,0.0,0.0,0.0,19.363966702806866
2003-02-14 00:00:00+05:30,33.96685798986209,35.6135650685203,33.16676162955899,33.48307800292969,790336,0.0,0.0,-0.05064612048657724,13.318644863420737
2003-02-17 00:00:00+05:30,34.42270603949906,35.72518680856118,34.07847784343097,35.61354446411133,795272,0.0,0.0,0.06362815452615278,20.52890110948471
2003-02-18 00:00:00+05:30,36.171766134468484,36.469477288826376,35.22281715342268,35.39958190917969,819688,0.0,0.0,-0.006007898347418217,19.80477572369288
2003-02-19 00:00:00+05:30,35.91127495415149,36.06943455464919,35.28794339828913,35.41819381713867,455960,0.0,0.0,0.0005257663213857899,19.867765039909592
2003-02-20 00:00:00+05:30,34.5343536194101,35.52981951174066,34.10639501971681,35.30653762817383,542944,0.0,0.0,-0.0031525094007140986,19.48988078377869
2003-02-21 00:00:00+05:30,35.353076477182974,35.688000927435375,34.55297996802027,34.69253158569336,494544,0.0,0.0,-0.017390718085890877,17.411865952951278
2003-02-24 00:00:00+05:30,35.52983431779623,35.52983431779623,34.60879438977616,34.9065055847168,326488,0.0,0.0,0.006167725134007762,18.136030069620034
2003-02-25 00:00:00+05:30,33.78078294830786,34.98092584703147,33.78078294830786,34.08779525756836,264440,0.0,0.0,-0.023454376582080272,15.365223132455208
2003-02-26 00:00:00+05:30,34.44133793275235,34.943723152879265,33.23189066543192,33.49238586425781,422312,0.0,0.0,-0.01746693761833573,13.350145976675233
2003-02-27 00:00:00+05:30,33.306312341859666,34.571580641119134,33.26909915288998,34.00407028198242,280480,0.0,0.0,0.015277634140441032,15.081868036672464
2003-02-28 00:00:00+05:30,35.26933197524413,36.09733734126631,34.27386303144806,35.762413024902344,694688,0.0,0.0,0.05170977263423682,21.032725267172037
2003-03-03 00:00:00+05:30,34.4413186100604,36.46016236628634,34.4413186100604,35.37166213989258,500896,0.0,0.0,-0.010926300882931894,19.7102852942217
2003-03-04 00:00:00+05:30,34.98092746102814,34.98092746102814,34.23665240866584,34.48784637451172,255760,0.0,0.0,-0.024986548890052918,16.71913839807544
2003-03-05 00:00:00+05:30,34.10641383216,34.98093668135697,33.44586898124424,34.62740707397461,471552,0.0,0.0,0.004046663220062197,17.19146144250827
2003-03-06 00:00:00+05:30,34.90650674830383,34.90650674830383,33.49238278397339,33.6877555847168,265080,0.0,0.0,-0.02713606269306945,14.011346597711928
2003-03-07 00:00:00+05:30,34.21804626861558,34.21804626861558,32.608552515506744,32.748104095458984,518664,0.0,0.0,-0.027892968022010578,10.831231752915604
2003-03-10 00:00:00+05:30,32.62715551899992,32.93416781208314,30.050102269217103,30.53388214111328,346400,0.0,0.0,-0.0676137448412697,3.3375171287303385
2003-03-11 00:00:00+05:30,29.770996497424708,32.338745513164284,29.454680227476267,31.268850326538086,497168,0.0,0.0,0.02407057779381372,5.824910873796996
2003-03-12 00:00:00+05:30,32.1340628139737,32.1340628139737,30.66412127033998,30.803672790527344,481872,0.0,0.0,-0.014876707367009967,4.250584642587585
2003-03-13 00:00:00+05:30,31.417727685021347,31.799166571068085,30.515292591607555,31.203746795654297,390112,0.0,0.0,0.012987866993898978,5.604577369961716
2003-03-14 00:00:00+05:30,31.203746795654293,31.203746795654293,31.203746795654293,31.203746795654297,0,0.0,0.0,0.0,5.604577369961716
2003-03-17 00:00:00+05:30,30.347822144964248,32.00383331451842,29.9756845482838,31.110702514648438,373856,0.0,0.0,-0.002981830406943886,5.2896824300475265
2003-03-18 00:00:00+05:30,31.110702514648438,31.110702514648438,31.110702514648438,31.110702514648438,0,0.0,0.0,0.0,5.2896824300475265
2003-03-19 00:00:00+05:30,31.91078887799389,32.189891987713956,30.747859254160296,31.045570373535156,374256,0.0,0.0,-0.0020935606029023335,5.069252099019872
2003-03-20 00:00:00+05:30,31.166521547080553,32.003831081181225,30.515280798335585,31.79915428161621,537616,0.0,0.0,0.024273476022957707,7.619648070595542
2003-03-21 00:00:00+05:30,31.799154281616207,31.799154281616207,31.799154281616207,31.79915428161621,0,0.0,0.0,0.0,7.619648070595542
2003-03-24 00:00:00+05:30,32.282918009855884,32.562021047405075,30.701334130410498,30.95252799987793,328920,0.0,0.0,-0.026624176046962766,4.754363614251833
2003-03-25 00:00:00+05:30,31.613084389538113,31.613084389538113,29.864039004099443,30.5059757232666,351496,0.0,0.0,-0.014427005012743632,3.243071885282234
2003-03-26 00:00:00+05:30,31.445614184970747,31.445614184970747,29.86403003957281,30.36641502380371,260264,0.0,0.0,-0.004574864306223447,2.770748840849402
2003-03-27 00:00:00+05:30,30.12453729537901,30.515282907304904,29.771007714443808,30.078020095825195,241056,0.0,0.0,-0.009497167438186183,1.794717831360071
2003-03-28 00:00:00+05:30,30.887431652350276,30.887431652350276,29.771018460096652,29.90126609802246,218000,0.0,0.0,-0.005876517045989571,1.1965194368323884
2003-03-31 00:00:00+05:30,24.17033345364029,29.557026920989557,24.17033345364029,28.57086181640625,230712,0.0,0.0,-0.04449324243511543,-3.306041836060458
2003-04-02 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-03 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-04 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-07 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-08 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-09 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-10 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-11 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-14 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-15 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-16 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-17 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-18 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
2003-04-21 00:00:00+05:30,28.57086181640625,28.57086181640625,28.57086181640625,28.57086181640625,0,0.0,0.0,0.0,-3.306041836060458
